1,-3,0,1 # A3 x^3-3x+1 r=3
-1,3,0,1 # A3 -x^3+3x+1 r=1
-1,-3,0,1 # S3 x^3-3x-1 r=3
-1,-4,0,1 # S3 x^3-4x-1 r=3
-2,-4,0,1 # S3 x^3-4x-2 r=3
-1,-5,0,1 # S3 x^3-5x-1 r=3
-3,-5,0,1 # S3 x^3-5x-3 r=3
-1,-6,0,1 # S3 x^3-6x-1 r=3
-2,-6,0,1 # S3 x^3-6x-2 r=3
-3,-6,0,1 # S3 x^3-6x-3 r=3
-1,-7,0,1 # S3 x^3-7x-1 r=3
-2,-7,0,1 # S3 x^3-7x-2 r=3
-3,-7,0,1 # S3 x^3-7x-3 r=3
-4,-7,0,1 # S3 x^3-7x-4 r=3
-5,-7,0,1 # S3 x^3-7x-5 r=3
-7,-7,0,1 # S3 x^3-7x-7 r=3
-1,-8,0,1 # S3 x^3-8x-1 r=3
-2,-8,0,1 # S3 x^3-8x-2 r=3
-4,-8,0,1 # S3 x^3-8x-4 r=3
-5,-8,0,1 # S3 x^3-8x-5 r=3
-6,-8,0,1 # S3 x^3-8x-6 r=3
-63642096384212655,-876227537851306740,867762374116032252,288085108347376824,-311002703806283732,66328754766772764,19892147698892584,-15981331794464616,2732616395292304,652675390989984,-352050630607836,32328359606964,11756849081014,-2756558935356,-52490409596,64811199864,-3675272861,-611690796,69006504,1314624,-454496,13044,892,-60,1 # comp 3x8 (3*6) r=18
703718234986186450991,787097162672654483190,197488744670724702198,-44689180481505567422,-5556307994199872327,10801462199759081440,1658611652627406171,-722005146914255836,-118426187071029686,36391406758274912,7032098031976131,-868153825809634,-226163449307256,7514805496050,3865352809435,40067774842,-36677370230,-1322293890,189693395,10691206,-454241,-38698,103,54,1 # comp 8x3 (6*3) r=18
25797369533472000,14610660462000000,-55203821581335120,-44526226115775768,23372675842420965,34763503637978394,7310665585025785,-5985636507213084,-3893121119321838,-642378728456496,190021332042981,112518669978486,20519879950200,-125490660858,-816404796036,-173649964302,-15087868416,505839438,307606881,42078600,3368781,174846,5826,114,1 # comp 3x8 (3*6) r=18
4716058805249555718,134949921726960572652,-98928434517099080841,10577354247881678790,-37344964252168112769,-19965497804537072940,7904286006115700457,2622063712351701798,-497491127375107239,-144488810532782500,14409255766272879,4227599737339014,-209423483285619,-71848089325032,1374489394923,739975683598,239316795,-4663441476,-62274055,17482134,391359,-35556,-1023,30,1 # comp 3x8 (3*6) r=18
-27166970562824,-85011931204072,132245324183752,152207934984468,-63736417624860,-98759586910948,-27315486675746,2984677610094,4481108815330,1629578057729,29093650521,-157887954169,-24223213347,10327591505,2624540357,-454195533,-187920647,-1479261,5113387,428537,-43397,-6649,-31,27,1 # comp 8x3 (6*3) r=18
822708374653194,658798495976520,-1400438324196201,-1927059869151874,-636762595597935,135776151193924,139949026979453,43692767058236,11915153085229,1999159482990,-911197801831,-600315548276,-123152678911,-14455302892,-6823337221,-2902912466,-430201487,60064620,37093561,7505436,884575,66150,3107,84,1 # comp 3x8 (3*6) r=18
78209216595791,-755058419224660,550662766852366,967537880692820,-855733734021432,170439512445570,31713392681128,-32125411224700,17679470260372,-6250316590662,1154844350312,-114719668962,27877198880,1552530992,-8847864890,3292012624,-369299180,-37154514,12091824,-593200,-81752,9178,-20,-30,1 # comp 8x3 (6*3) r=18
74378443512682338,-24038637589940352,-53798851138222740,20674798875506801,1836436127268423,688495732485702,428698981422348,-371178940274403,-61870700435463,43460084943512,8981083030098,-4820595231873,-590428869659,305057621808,16078302762,-10164646807,-126700077,186101136,-2234426,-1886073,53007,9906,-390,-21,1 # comp 8x3 (6*3) r=18
743774047927,1711351620940,-19669115571720,22022955975057,10132861987987,-24327625211756,7907305057485,7861614183313,-4278891993128,-1405333417711,874904615913,176867519671,-96287928897,-16998494811,5805697754,1086847391,-179164076,-39772149,2321773,757355,199,-6637,-205,21,1 # comp 3x8 (3*6) r=18
51731325627621874,-2702608741131533396,4302693583035640176,-1177505705421752269,-908297889789281695,300374236212947630,147590955928108826,-41588546930657747,-17576304150523601,5008172129090130,933045980190776,-337966072399085,-18941829144113,13675967194434,-601682137166,-257178746029,35250262069,-109002888,-297490252,22397525,-77825,-72392,4258,-105,1 # comp 3x8 (3*6) r=18
-19744114465465223887,758826538467140454,-1762986611469907767,-422167109770028874,12555446915610978,28854027203602686,-5125733936070796,-1573525356382554,2816849177567436,175894568945940,-245614084332186,-12048297845076,10140652299756,436559829570,-243714415086,-9130743006,3664901229,114796800,-35049081,-857034,207405,3498,-693,-6,1 # comp 3x8 (3*6) r=18
-536089044382873533,-57834699652030752,806213726609213970,66504084201953730,-368979642178059987,-37508965001100279,73630327588409361,9164395342791105,-7100896216316837,-951781906469785,372220465582518,49118268466331,-13011343024325,-1867943886282,257446364071,45799016183,-2208434082,-618549616,179920,4356363,109792,-15016,-603,20,1 # comp 3x8 (3*6) r=18
-1457180892739624498700,-3262382320995891646350,-2415737749620338858415,-412499590616509842255,302530832477229963096,148843668710257089303,10745796996679558181,-5986405139470417146,-662132227888747293,340905480059374239,59339247784995450,-17960733444847419,-7926243871033131,-1199446564032036,-47277253923453,13817195381379,3073306143378,340409176668,24850696902,1277026488,46788894,1202166,20640,213,1 # comp 8x3 (6*3) r=18
-24618247425747557766,40931301347223094212,5256595423230460428,-27888210731120533700,6848221449926262132,3420592720544239170,-1090768049900654239,-211462146589712490,80754501446036541,8774902643077428,-3922342317028980,-376509462138378,116115890683116,13983822793404,-1707792025149,-299201746974,6480249345,3129447510,96220716,-13262172,-976620,1436,2259,84,1 # comp 8x3 (6*3) r=18
3852333604846949,-99285020226286595,39910617179603275,65587139520614095,-31328204113794037,-16180168945207553,8996975081180618,2019281757624437,-1286527646638976,-154711971101090,104923573992003,8644926293381,-5192980392710,-388049620131,157335127069,13037184208,-2778690569,-280540140,24671265,3299782,-64208,-17554,-236,33,1 # comp 8x3 (6*3) r=18
-1401825585821114,2169077023137320,725558681752332,-3210824200552979,2859620281854893,-1429592535892760,399210469812944,-15159669213337,-24411040184351,513821384994,3941119655282,-400646388385,-668489268521,290803470330,-40718319350,-2921481275,1670557597,-174327294,-5975518,2723719,-188903,-3268,1108,-57,1 # comp 3x8 (3*6) r=18
112663823714180537832,482809386330441398664,294289097958932046984,-214017024055809855024,-290579283875825283032,-108960583002849409428,-8069148729510192532,5226821367939414672,1360755818664070096,9718219121731116,-38074358418219822,-4152285565709094,333867968265202,87102407247132,1783133491964,-745806191433,-52939631171,2286492588,363857718,4358472,-989288,-40224,608,63,1 # comp 3x8 (3*6) r=18
24085078711832372400,29004981866825444610,-61968723622849532253,11665763727150766538,14652921249289848285,-4290669985009407294,-1514763296832997985,507935527997720016,90508716199758663,-30750223575327944,-3503746064971323,1061678402599332,93155029236047,-21831101174754,-1693309055079,269139047426,20099068599,-1940962446,-145970983,7713948,595917,-15400,-1233,12,1 # comp 8x3 (6*3) r=18
-3100124341518556968,8485240690679078424,1981380213652007152,-14868039262121759920,158672351302690588,7013105164683791976,-419153041637574932,-991466966016625776,83209235276679178,59506502044390646,-6248611874541806,-1749970326778218,216095245082669,27410935434480,-3881043887950,-241732970868,39745071673,1154216238,-234986994,-2739042,788059,2508,-1390,0,1 # comp 8x3 (6*3) r=18
62887676688540868481875,-180474801714997618942318,245058589843131399785440,-209985965834903319970676,127692218969273640078077,-58723461868914599114814,21243886079033793682757,-6206310626232503964372,1491169948751735283117,-298469748969427207692,50217787384560658403,-7145041852518900204,862726056544586757,-88519133688885672,7711811967544021,-568775790717384,35321696515227,-1831610190288,78350835332,-2717165780,74485263,-1553494,23165,-220,1 # comp 3x8 (3*2) r=6
12176580616083975312,-94997214524809283616,269262559194331316508,-323271036787570140300,234081903128156423032,-121660393171416207752,50515649878619183303,-17920098758158395259,5600174335926203794,-1545829398341005089,373338955664508567,-78105625321805883,14050650816532951,-2160400934415068,282097696382873,-31036368797383,2849168555206,-215645464506,13256830176,-649201281,24660400,-698816,13877,-172,1 # comp 3x8 (1*6) r=6
-429146178157227224448,-146928114620217707904,638901555608477950576,-399080648894966605616,83854196186663473888,9995618893123303232,-7589508788790336492,818119279199395984,191349369339590816,-49382506610687336,-420097918188002,1161017008288379,-73833145182009,-14073053035056,1738729397146,76027973619,-19480090837,155676688,118958106,-4692463,-349955,25272,154,-47,1 # comp 8x3 (2*3) r=6
-30270047972137632382350,5095711338564905078550,-9471960927996175465674,1613848404506122385066,-798257540353375133934,126373419422266952280,5426845044988874475,-180006528504531930,1703106598586162187,-480121631405948228,-22475174740535196,14517219207760482,-343156532043450,-189834699387402,10759443199479,1286436014176,-112360180785,-4043373234,603581128,-658842,-1656972,40702,1635,-84,1 # comp 3x8 (3*2) r=6
12441715473101759335,18048677053757529180,5204360375627383364,6181124081461559361,632578477064678161,378534494966226621,19386865258060235,-35981622191028772,5127405512021017,-1355277958767917,-326363823347500,135927691341789,8678631325883,-4132977171517,-149226315926,68824050352,1963248940,-703900668,-19935375,4445165,140764,-15935,-587,24,1 # comp 3x8 (3*2) r=6
126838794266711115894,-179176718642291530485,92803914924062325135,-13189733690969179133,-6651552228739204080,3092517704742337938,-241175869474194994,-130698607331423793,33139611125011977,299826895297213,-1116983335006620,115783632447669,14625129923477,-3582267541248,36344178552,48821562548,-3607194390,-287415561,46515748,-288780,-253932,12239,387,-45,1 # comp 3x8 (3*2) r=6
-30205585184809,-19028534498745,-17857408372978,-8351019757141,-1974092527477,-610895940085,44466218121,-10662700827,-36986743187,-16520929221,-815021418,-77317174,93275717,-15379987,-27671437,-7775256,1723657,418665,-105232,-28588,4096,1136,-103,-12,1 # comp 8x3 (2*3) r=6
-9968225725514396,60271525338830238,-193598719098854024,172595584797541204,26401447202434928,14925405232699898,-16812147231919448,4515092519143725,-895408195173947,251802055933880,309778075055248,-14780640615142,-17645782810948,-229165196266,446429968214,21337594993,-5843507747,-438415982,38616128,4172644,-92666,-19268,-192,35,1 # comp 3x8 (1*6) r=6
-36241589275007796,1010700869072931864,320493068871141510,-767280219004866891,141233500346414232,105044762855885398,-37831557506311508,-4638977958753115,3875727253977235,-240395608014681,-191447411566783,37478047973679,3236127796180,-1814638824289,137691624942,31618449630,-7498679549,356219997,88586086,-19352172,1944476,-118932,4550,-101,1 # comp 3x8 (3*2) r=6
279961867578987,512927480370303,1000314573892065,1044234503696205,476003063848021,-52430113986607,-167593718269370,-69378697722629,-4509348823676,4970159879690,1759582797873,254014562861,-48533612368,-35762534717,-3189069283,1483885418,225682153,-31630020,-5811649,354606,73552,-1878,-448,3,1 # comp 8x3 (6*1) r=6
-2770090899908073472,9672213554631125712,-15290717664844753200,14135081345349529200,-7947351575715230064,2112341846237182032,662541885214406976,-1072679904991629840,663356841483196200,-280021946305587520,90294454546870272,-23237959200155892,4876847550891124,-844009865886468,121080106952568,-14411298325075,1419176371803,-114886726650,7563889198,-398456328,16389972,-507058,11094,-153,1 # comp 8x3 (2*3) r=6
1109704863911,-125127695894,-686057889808,566252693396,-434398211554,192168564266,-67114879249,21705097824,-5135145407,1746477856,-503026940,180928168,-15537008,80942,1640335,-225756,86128,-29004,18559,-5048,616,-100,43,-12,1 # comp 3x8 (3*2) r=6
1512897996605328029,11573917789746378639,-21604895328257115699,17738982219364201401,-8291179710101299461,2167423939544064141,-171224501983088039,-81668853932808681,27914769385146523,-1910117969120190,-735259816583842,159942387821238,2448632355486,-3860365421976,240172651667,45757425741,-5616026162,-222199734,59016006,-772284,-306428,14406,512,-51,1 # comp 8x3 (2*3) r=6
-1022534355687378241,-11274964823468953257,33789170097326552856,-44062423354758381244,35162683536057063915,-19277276760098263209,7615711915017425187,-2183069058057804346,432402984194633019,-45857584903647323,-3611436694170661,2735168455568254,-629624000105437,85811512503166,-6004179291790,-277696865185,142381335344,-21925025764,2186887377,-157031620,8277934,-315135,8243,-133,1 # comp 3x8 (3*2) r=6
-26077882134272,6507155864976,-17586496124167,1966992682670,-4767442331672,124905566496,-967354460864,20436128311,-157724756195,-3345677964,-18193683154,-535218612,-1736734577,-25905398,-136400207,-4212724,-4261628,-389970,-237880,60727,17017,-1174,-242,6,1 # comp 3x8 (3*2) r=6
-8123947563908992,-1898669023305920,-33900682314004352,-3927350961616784,851498723741888,2653151040789004,170429473694822,-419863890093298,189564280123126,-114320888758532,24497770050774,6549569591165,-2881418631869,-264036466554,313164133144,-68244879653,5553549145,256865568,-93983106,7213639,-9239,-35482,2578,-81,1 # comp 3x8 (1*6) r=6
6857189131324720,-196834276339528072,272218209777251715,-63102221703089650,-158613429356843332,196746917106016729,-119115655802943084,44840760045859826,-10508954252006327,1177320573816185,106727144371457,-59987896421464,7141254052121,451902371529,-197568662258,9483432697,2349431074,-238120857,-17129949,2431651,109489,-11743,-515,21,1 # comp 8x3 (2*3) r=6
1094481700779080511,5100383506316607486,-19050946602953868342,27672763269538674567,-24184054441957189959,14473801208401584138,-6234851950945536690,1933505551999770273,-396602591163988995,28704590874653980,15084445598774511,-7808334337998888,2203822433430655,-453149796942843,72994385129154,-9463319157809,997089132222,-85410896922,5908455154,-325566372,13968372,-450011,10245,-147,1 # comp 8x3 (2*3) r=6
-26851865785197500,23880995698122000,43839576789323600,15937759556208940,4295872803347728,-1460081622050664,-1645946251509171,-155478296302114,117697391751429,26874523981396,568685177419,-1065379811104,-441951476026,-17081583984,22809438974,2592286966,-518006621,-82304064,5376279,1227986,-12711,-8984,-176,26,1 # comp 3x8 (1*6) r=6
712766303456,2617539500256,-895122375552,5059712614224,-2008846055616,-9942708683280,-5521851069584,-381541026192,461915699632,176154581904,59981972180,23367783096,406546842,-3242629176,-746246938,86899113,53073859,2710344,-2077734,-103458,39070,996,-328,-3,1 # comp 3x8 (1*6) r=6
-137293758736699087968,162101055797273298658,-52594290687441653362,-7726902814543433751,7161229445897563505,-293573062782430601,-542695063821255240,92998786126142070,17328048971656084,-5838694939456379,-163829643049857,232989049232068,-20264945671720,-3863398323803,794329935566,13369738818,-18672784886,2278100427,-58871560,-14493560,2034544,-133616,5081,-108,1 # comp 8x3 (2*3) r=6
-36168161349565923868980,35330823245843437171281,-6688392579352163696059,-3639818242113434072771,1714192851167272789442,-112333736841415725022,-68538661608845497956,14118083954470997144,423328312368486142,-388566244308588002,24357375540617563,4717424485922140,-639341106892624,-19989161252225,7306626943405,-150022268054,-45334795505,2445485301,142928366,-13662600,-104786,36036,-551,-36,1 # comp 3x8 (3*2) r=6
-10911788180205804,-345358729369441152,-657614034710677426,-310663065682844507,37715473089198464,60210193539046259,6757860039130407,-4929198616332807,-1249937993864068,169348732429985,90417511943292,1903047464243,-3578613504957,-459565927835,60704194667,18607760766,555819047,-323460538,-49481441,-1808501,269933,40541,2479,77,1 # comp 8x3 (2*3) r=6
-23404587553,-1742131692,-13509458670,14739114988,1598502,2819879052,-1831383268,554837568,-421896999,321663996,-88708032,48611604,-18484415,6545532,-1559880,419612,-155046,-16884,-3212,-1428,-33,-244,0,12,1 # comp 3x8 (3*2) r=6
542382928,147358608,-223128864,1127337920,-697950768,242199408,134716152,-207944952,53872488,34017340,-30529044,4990788,7147895,-3249525,-1055226,706204,110211,-92574,-9211,7686,627,-398,-36,9,1 # comp 3x8 (3*2) r=6
-7822003153977563123,7975260667533823702,-2728065384425970338,2547182029144336260,-217725203974829329,142611769250932410,12539896292734943,-17228806918440776,21183068385247,-502275835691892,-40439570560049,61854740700848,2272381016201,-2050298840668,-67337158739,36829650360,1243969793,-406472040,-14876424,2793160,112995,-11138,-501,20,1 # comp 8x3 (2*3) r=6
